Programme_Title,Original_DateTime,Show_DateTime,Venue,Category,Latitude,Longitude
WILSON presents HINS CHEUNG X HKCO (Programme cancelled),22-25 Nov 2019 (Fri-Mon) 8:15pm,2019-11-22 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"23 Nov 2019 (Sat) 2:15pm, 7:15pm",2019-11-23 14:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
Oldies Concert,"23 Nov 2019 (Sat) 2:15pm, 7:15pm",2019-11-23 19:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
Three Princes in Concert 2019 (Programme cancelled),22-24 Nov 2019 (Fri-Sun) 8:00pm (Performance time of 23-24 Nov 2019 was changed to 3pm),2019-11-23 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
WILSON presents HINS CHEUNG X HKCO (Programme cancelled),22-25 Nov 2019 (Fri-Mon) 8:15pm,2019-11-23 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Three Princes in Concert 2019 (Programme cancelled),22-24 Nov 2019 (Fri-Sun) 8:00pm (Performance time of 23-24 Nov 2019 was changed to 3pm),2019-11-24 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
WILSON presents HINS CHEUNG X HKCO (Programme cancelled),22-25 Nov 2019 (Fri-Mon) 8:15pm,2019-11-24 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Singing Concert,25 Nov 2019 (Mon) 7:00pm,2019-11-25 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Pop Concert,25 Nov 2019 (Mon) 7:15pm,2019-11-25 7:15pm,Ngau Chi Wan Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.314,114.229
WILSON presents HINS CHEUNG X HKCO (Programme cancelled),22-25 Nov 2019 (Fri-Mon) 8:15pm,2019-11-25 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,28 Nov 2019 (Thu) 7:15pm,2019-11-28 7:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
"(Matinee) WF Lee-Techer & Student Autumn Concert"" (Evening) ""Soul of The Yellow River Concert""""","30 Nov 2019 (Sat) 2:00pm, 7:15pm",2019-11-30 14:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
"(Matinee) WF Lee-Techer & Student Autumn Concert"" (Evening) ""Soul of The Yellow River Concert""""","30 Nov 2019 (Sat) 2:00pm, 7:15pm",2019-11-30 19:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,30 Nov 2019 (Sat) 7:15pm,2019-11-30 7:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
(Oldies Concert),"1 Dec 2019 (Sun) 3:00pm, 7:15pm",2019-12-01 15:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),"1 Dec 2019 (Sun) 3:00pm, 7:15pm",2019-12-01 19:15pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),"2 Dec 2019 (Mon) 2:00pm, 7:00pm",2019-12-02 2:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),2 Dec 2019 (Mon) 7:00pm,2019-12-02 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
"Rose Ko and friends Concert""""",3 Dec 2019 (Tue) 7:15pm,2019-12-03 7:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Good Songs For You 2019 Concert,"5 Dec 2019 (Thu) 2:15pm, 7:15pm",2019-12-05 14:15pm,Sai Wan Ho Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.281,114.203
"Song of Memory""""","5 Dec 2019 (Thu) 3:15pm, 7:00pm",2019-12-05 15:15pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
"Song of Memory""""","5 Dec 2019 (Thu) 3:15pm, 7:00pm",2019-12-05 19:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Good Songs For You 2019 Concert,"5 Dec 2019 (Thu) 2:15pm, 7:15pm",2019-12-05 19:15pm,Sai Wan Ho Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.281,114.203
(Oldies Concert),"8 Dec 2019 (Sun) 3:00pm, 7:15pm",2019-12-08 15:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),"8 Dec 2019 (Sun) 3:00pm, 7:15pm",2019-12-08 19:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
星星匯,"09 Dec 2019 (Mon) 2:15pm, 7:15pm",2019-12-09 14:15pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
星星匯,"09 Dec 2019 (Mon) 2:15pm, 7:15pm",2019-12-09 19:15pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
"Song of Memory""""",9 Dec 2019 (Mon) 2:00pm,2019-12-09 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Zone Jump Zone Sing,9 Dec 2019 (Mon) 7:15pm,2019-12-09 7:15pm,Sai Wan Ho Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.281,114.203
(Oldies Concert),"10 Dec 2019 (Tue) 3:00pm, 7:00pm",2019-12-10 15:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),"10 Dec 2019 (Tue) 3:00pm, 7:00pm",2019-12-10 19:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Cantonese Operatic Songs Concert,11 Dec 2019 (Wed) 2:30pm,2019-12-11 2:30pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
樂韻傾情演唱會,12 December 2019 (Thur) 7:15pm,2019-12-12 7:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Pop Concert,12 Dec 2019 (Thu) 7:15pm,2019-12-12 7:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Wong Tai Sin Youth Singing Contest (Final),"14 Dec 2019 (Sat) 2:30pm, 7:30pm",2019-12-14 14:30pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Wong Tai Sin Youth Singing Contest (Final),"14 Dec 2019 (Sat) 2:30pm, 7:30pm",2019-12-14 19:30pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
(Oldies Concert),14 Dec 2019 (Sat) 2:00pm,2019-12-14 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Joyful Musical Moment Mini Concert,14 Dec 2019 (Sat) 3:30pm,2019-12-14 3:30pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
Singing Performance,15 Dec 2019 (Sun) 3:00pm,2019-12-15 3:00pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
(Oldies Concert),15 Dec 2019 (Sun) 7:00pm,2019-12-15 7:00pm,Sha Tin Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Various Artists Festival,"16 Dec 2019 (Mon) 2:15pm, 7:15pm",2019-12-16 14:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
Various Artists Festival,"16 Dec 2019 (Mon) 2:15pm, 7:15pm",2019-12-16 19:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
寶珠群星匯,"18 December 2019 (Wed) 2:15pm, 7:15pm",2019-12-18 14:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
寶珠群星匯,"18 December 2019 (Wed) 2:15pm, 7:15pm",2019-12-18 19:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Pop Concert,18 Dec 2019 (Wed) 7:15pm,2019-12-18 7:15pm,Sai Wan Ho Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.281,114.203
(Oldies Concert),19 Dec 2019 (Thu) 7:00pm,2019-12-19 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
大狀好友齊唱金曲夜,20 December 2019 (Fri) 7:15pm,2019-12-20 7:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Ng X'mas Concert 2019,22 Dec 2019 (Sun) 2:30pm,2019-12-22 2:30pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
(Oldies Concert),23 Dec 2019 (Mon) 7:00pm,2019-12-23 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
"O Wind Ensemble Annual Concert - Cazadores Luna""""",23 Dec 2019 (Mon) 8:00pm,2019-12-23 8:00pm,Sha Tin Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),24 Dec 2019 (Tue) 7:00pm,2019-12-24 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Saviour Elvis In Concert,24 December 2019 (Tue) 8pm,2019-12-24 8:00pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
(Oldies Concert),"25 Dec 2019 (Wed) 2:15pm, 7:15pm",2019-12-25 14:15pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),"25 Dec 2019 (Wed) 2:15pm, 7:15pm",2019-12-25 19:15pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
"Singing Concert""""",25 Dec 2019 (Wed) 7:00pm,2019-12-25 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
悠揚樂韻好友音樂會,27 December 2019 (Fri) 7:15pm,2019-12-27 7:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
(Oldies Concert),29 Dec 2019 (Sun) 7:00pm,2019-12-29 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
FWD Fear And Dreams Eason Chan In Concert 19/20 (Programme cancelled),"9-12, 14-17, 19-22, 24-27, 29-30, 31 December 2019 (9:30pm), 1 January 2020",2019-12-31 9:30pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Concert,25/07/2019 (Thur) 19:15,25/07/2019 (Thur) 19:15,Yuen Long Theatre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.445,114.034
Charm Hong Kong 20th Century —ERIC LEE POP ERHU ERAS Vol.6,29/04/2019 (Mon) 19:45,29/04/2019 (Mon) 19:45,Hong Kong Cultural Centre (Concert Hall),Cultural Presentations & Film - Pop Concerts,22.2947,114.1685
